Title: BV Photometry Of The RR Lyrae Variables Of The Globular Cluster M3  
Authors: Corwin T.M., Carney B.W. 
Table: B and V Photometry of the Variable Stars
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label  Explanations
--------------------------------------------------------------------------------
   1-  4 A4     ---   Name   Variable name
   6- 16 F11.3  d     JD     Julian date of observation
      18 A1     ---   Filt   Filter used 
  20- 25 F6.3   mag   Mag    ? Observed magnitude in Filt
--------------------------------------------------------------------------------
name JD filter mag
v40  2449086.942 B 16.060
v40  2449086.956 B 15.710
v40  2449086.991 B 15.266
v40  2449087.005 B 15.339
v40  2449087.668 B 15.913
v40  2449087.709 B 16.079
v40  2449087.724 B 16.124
v40  2449087.737 B 16.175
v40  2449087.751 B 16.217
v40  2449087.765 B 16.254
v40  2449087.779 B 16.293
v40  2449087.792 B 16.319
v40  2449087.806 B 16.348
v40  2449087.872 B 16.378
v40  2449087.886 B 16.383
v40  2449087.919 B 16.378
v40  2449087.932 B 16.364
v40  2449087.945 B 16.351
v40  2449087.959 B 16.427
v40  2449087.972 B 16.487
v40  2449087.986 B 16.451
v40  2449088.000 B 16.611
v40  2449088.799 B 15.968
v40  2449088.813 B 16.092
v40  2449088.826 B 16.117
v40  2449088.840 B 16.173
v40  2449088.854 B 16.218
v40  2449088.870 B 16.249
v40  2449088.881 B 16.307
v40  2449088.905 B 16.345
v40  2449088.919 B 16.361
v40  2449088.936 B 16.386
v40  2449088.958 B 16.381
v40  2449088.972 B 16.368
v40  2449088.986 B 16.391
v40  2449088.999 B 16.365
v40  2449089.672 B 16.461
v40  2449089.692 B 16.232
v40  2449089.711 B 15.697
v40  2449089.730 B 15.301
v40  2449089.750 B 15.258
v40  2449089.769 B 15.363
v40  2449089.804 B 15.591
v40  2449089.833 B 15.754
v40  2449089.862 B 15.887
v40  2449089.950 B 16.199
v40  2449089.969 B 16.274
v40  2449089.988 B 16.304
v40  2449090.006 B 16.360
v40  2449090.661 B 16.387
v40  2449090.707 B 16.340
v40  2449090.724 B 16.380
v40  2449090.739 B 16.484
v40  2449090.769 B 16.499
v40  2449090.791 B 16.355
v40  2449090.809 B 15.794
v40  2449090.825 B 15.507
v40  2449090.842 B 15.262
v40  2449090.879 B 15.430
v40  2449090.895 B 15.531
v40  2449091.657 B 16.326
v40  2449091.671 B 16.343
v40  2449091.685 B 16.360
v40  2449091.699 B 16.370
v40  2449091.713 B 16.374
v40  2449091.727 B 16.384
v40  2449091.760 B 16.369
v40  2449091.787 B 16.363
v40  2449091.815 B 16.341
v40  2449091.835 B 16.405
v40  2449091.849 B 16.451
v40  2449091.862 B 16.473
v40  2449091.884 B 16.437
v40  2449091.906 B 16.004
v40  2449091.920 B 15.696
v40  2449091.934 B 15.399
v40  2449091.947 B 15.251
v40  2449091.961 B 15.296
v40  2449091.976 B 15.391
v40  2449091.990 B 15.475
v40  2450622.777 B 16.356
v40  2450622.791 B 16.352
v40  2450622.805 B 16.367
v40  2450622.818 B 16.371
v41  2448755.668 B 16.103
v41  2448755.683 B 16.150
v41  2448755.698 B 16.176
v41  2448755.714 B 16.190
v41  2448755.751 B 16.233
v41  2448755.765 B 16.238
v41  2448755.794 B 16.316
v41  2448755.808 B 16.334
v41  2448755.844 B 16.374
v41  2448755.858 B 16.375
v41  2448755.886 B 16.234
v41  2448755.900 B 16.118
v41  2448755.913 B 16.029
v41  2448755.927 B 15.849
v41  2448755.942 B 15.663
v41  2448756.662 B 16.163
v41  2448756.676 B 16.199
v41  2448756.708 B 16.221
v41  2448756.722 B 16.270
v41  2448756.753 B 16.275
v41  2448756.767 B 16.305
v41  2448756.781 B 16.321
v41  2448756.795 B 16.326
v41  2448756.810 B 16.332
v41  2448756.825 B 16.332
v41  2448756.840 B 16.313
v41  2448756.853 B 16.285
v41  2448756.867 B 16.222
v41  2448756.881 B 16.107
v41  2448756.895 B 15.989
v41  2448756.910 B 15.883
v41  2448756.925 B 15.761
v41  2448756.939 B 15.662
v41  2448757.639 B 16.243
v41  2448757.654 B 16.258
v41  2448757.763 B 16.339
v41  2448757.777 B 16.336
v41  2448757.830 B 16.240
v41  2448757.872 B 15.892
v41  2448757.886 B 15.787
v41  2448757.900 B 15.710
v41  2448757.914 B 15.663
v41  2448757.939 B 15.620
v41  2448757.942 B 15.608
v41  2448758.663 B 16.357
v41  2448758.678 B 16.376
v41  2448758.705 B 16.359
v41  2448758.719 B 16.342
v41  2448758.755 B 16.392
v41  2448758.780 B 16.335
v41  2448758.799 B 16.090
v41  2448758.830 B 15.860
v41  2448758.848 B 15.671
v41  2448758.878 B 15.488
v41  2448758.898 B 15.436
v41  2448758.918 B 15.477
v41  2448758.938 B 15.576
v41  2448759.759 B 16.336
v41  2448759.789 B 16.183
v41  2448759.803 B 16.020
v41  2448759.817 B 15.837
v41  2448759.836 B 15.612
v41  2448759.850 B 15.504
v41  2448759.865 B 15.436
v41  2448759.878 B 15.430
v41  2448759.892 B 15.456
v41  2448759.907 B 15.511
v41  2448759.921 B 15.575
v41  2448759.935 B 15.594
v41  2448760.662 B  0.000
v41  2448760.686 B 16.335
v41  2448760.709 B 16.282
v41  2448760.723 B 16.257
v41  2448760.737 B 16.218
v41  2448760.752 B 16.140
v41  2448760.766 B 16.051
v41  2448760.780 B 15.943
v41  2448760.799 B 15.790
v41  2448760.824 B 15.638
v41  2448760.839 B 15.558
v41  2448760.858 B 15.535
v41  2448760.872 B 15.564
v41  2448760.900 B 15.664
v41  2449085.867 B 15.859
v41  2449085.880 B 15.588
v41  2449085.894 B 15.428
v41  2449085.908 B 15.367
v41  2449085.923 B 15.362
v41  2449085.938 B 15.424
v41  2449085.952 B 15.672
v41  2449086.663 B 16.321
v41  2449086.677 B 16.344
v41  2449086.691 B 16.373
v41  2449086.712 B 16.342
v41  2449086.728 B 16.392
v41  2449086.744 B 16.369
v41  2449086.789 B 16.370
v41  2449086.805 B 16.336
v41  2449086.822 B 16.285
v41  2449086.836 B 15.955
v41  2449086.850 B 15.604
v41  2449086.864 B 15.381
v41  2449086.878 B 15.277
v41  2449086.942 B 15.573
v41  2449086.956 B 15.657
v41  2449086.991 B 15.888
v41  2449087.005 B 15.965
v41  2449087.668 B 16.305
v41  2449087.709 B 16.390
v41  2449087.724 B 16.402
v41  2449087.737 B 16.419
v41  2449087.751 B 16.407
v41  2449087.765 B 16.331
v41  2449087.779 B 16.310
v41  2449087.792 B 16.182
v41  2449087.806 B 15.974
v41  2449087.872 B 15.425
v41  2449087.886 B 15.597
v41  2449087.919 B 15.613
v41  2449087.932 B 15.688
v41  2449087.945 B 15.757
v41  2449087.959 B 15.831
v41  2449087.972 B 15.895
v41  2449087.986 B 15.941
v41  2449088.000 B 15.999
v41  2449088.799 B 15.459
v41  2449088.813 B 15.449
v41  2449088.826 B 15.443
v41  2449088.840 B 15.501
v41  2449088.854 B 15.548
v41  2449088.870 B 15.622
v41  2449088.881 B 15.690
v41  2449088.905 B 15.799
v41  2449088.919 B 15.849
v41  2449088.936 B 15.970
v41  2449088.958 B 16.012
v41  2449088.972 B 16.076
v41  2449088.986 B 16.118
v41  2449088.999 B 16.152
v41  2449089.672 B 16.340
v41  2449089.692 B 16.344
v41  2449089.711 B 16.296
v41  2449089.730 B 16.102
v41  2449089.750 B 15.722
v41  2449089.769 B 15.390
v41  2449089.804 B 15.316
v41  2449089.833 B 15.448
v41  2449089.862 B 15.622
v41  2449089.950 B 16.091
v41  2449089.969 B 16.173
v41  2449089.988 B 16.242
v41  2449090.006 B 16.259
v41  2449090.661 B 16.392
v41  2449090.707 B 16.189
v41  2449090.724 B 15.957
v41  2449090.739 B 15.693
v41  2449090.769 B 15.423
v41  2449090.791 B 15.420
v41  2449090.809 B 15.507
v41  2449090.825 B 15.551
v41  2449090.842 B 15.685
v41  2449090.879 B 15.884
v41  2449090.895 B 16.008
v41  2449091.657 B 16.378
v41  2449091.671 B 16.260
v41  2449091.685 B 16.042
v41  2449091.699 B 15.790
v41  2449091.713 B 15.577
v41  2449091.727 B 15.502
v41  2449091.760 B 15.459
v41  2449091.787 B 15.620
v41  2449091.815 B 15.745
v41  2449091.835 B 15.884
v41  2449091.849 B 15.951
v41  2449091.862 B 16.004
v41  2449091.884 B 16.081
v41  2449091.906 B 16.195
v41  2449091.920 B 16.210
v41  2449091.934 B 16.229
v41  2449091.947 B 16.269
v41  2449091.961 B 16.307
v41  2449091.976 B 16.311
v41  2449091.990 B 16.300
v41  2450622.777 B 15.766
v41  2450622.791 B 15.819
v41  2450622.805 B 15.935
v41  2450622.818 B 16.025
v42  2448755.668 B 14.935
v42  2448755.683 B 14.797
v42  2448755.698 B 14.870
v42  2448755.714 B 14.977
v42  2448755.751 B 15.206
v42  2448755.765 B 15.283
v42  2448755.794 B 15.456
v42  2448755.808 B 15.529
v42  2448755.844 B 15.732
v42  2448755.858 B 15.780
v42  2448755.886 B 15.911
v42  2448755.900 B 15.982
v42  2448755.913 B 16.031
v42  2448755.927 B 16.070
v42  2448755.942 B 16.268
v42  2448756.662 B 16.316
v42  2448756.676 B 16.299
v42  2448756.708 B 16.234
v42  2448756.722 B 16.284
v42  2448756.753 B 16.361
v42  2448756.767 B 16.401
v42  2448756.781 B 16.406
v42  2448756.795 B 16.367
v42  2448756.810 B 16.219
v42  2448756.825 B 15.727
v42  2448756.840 B 15.197
v42  2448756.853 B 14.845
v42  2448756.867 B 14.812
v42  2448756.881 B 14.879
v42  2448756.895 B 14.986
v42  2448756.910 B 15.078
v42  2448756.925 B 15.180
v42  2448756.939 B 15.282
v42  2448757.639 B 15.871
v42  2448757.654 B 15.914
v42  2448757.763 B 16.184
v42  2448757.777 B 16.187
v42  2448757.830 B 16.235
v42  2448757.872 B 16.307
v42  2448757.886 B 16.277
v42  2448757.900 B 16.280
v42  2448757.914 B 16.313
v42  2448757.939 B 16.344
v42  2448757.942 B 16.371
v42  2448758.663 B 14.980
v42  2448758.678 B 15.079
v42  2448758.705 B 15.229
v42  2448758.719 B 15.305
v42  2448758.755 B 15.520
v42  2448758.780 B 15.675
v42  2448758.799 B 15.631
v42  2448758.830 B 15.888
v42  2448758.848 B 15.940
v42  2448758.878 B 16.066
v42  2448758.898 B 16.103
v42  2448758.918 B 16.140
v42  2448758.938 B 16.167
v42  2448759.759 B 16.219
v42  2448759.789 B 15.246
v42  2448759.803 B 14.847
v42  2448759.817 B 14.795
v42  2448759.836 B 14.890
v42  2448759.850 B 14.996
v42  2448759.865 B 15.068
v42  2448759.878 B 15.165
v42  2448759.892 B 15.260
v42  2448759.907 B 15.358
v42  2448759.921 B 15.435
v42  2448759.935 B 15.460
v42  2448760.662 B 16.291
v42  2448760.686 B 16.161
v42  2448760.709 B 16.158
v42  2448760.723 B 16.180
v42  2448760.737 B 16.200
v42  2448760.752 B 16.208
v42  2448760.766 B 16.212
v42  2448760.780 B 16.258
v42  2448760.799 B 16.274
v42  2448760.824 B 16.264
v42  2448760.839 B 16.236
v42  2448760.858 B 16.245
v42  2448760.872 B 16.287
v42  2448760.900 B 16.374
v42  2449085.867 B 16.227
v42  2449085.880 B 16.252
v42  2449085.894 B 16.243
v42  2449085.908 B 16.263
v42  2449085.923 B 16.261
v42  2449085.938 B 16.326
v42  2449085.952 B 16.322
v42  2449086.663 B 16.352
v42  2449086.677 B 16.168
v42  2449086.691 B 15.612
v42  2449086.712 B 14.953
v42  2449086.728 B 14.798
v42  2449086.744 B 14.907
v42  2449086.789 B 15.147
v42  2449086.805 B 15.250
v42  2449086.822 B 15.368
v42  2449086.836 B 15.471
v42  2449086.850 B 15.545
v42  2449086.864 B 15.630
v42  2449086.878 B 15.711
v42  2449086.942 B 15.989
v42  2449086.956 B 16.056
v42  2449086.991 B 16.155
v42  2449087.005 B 16.181
v42  2449087.668 B 16.201
v42  2449087.709 B 16.331
v42  2449087.724 B 16.308
v42  2449087.737 B 16.299
v42  2449087.751 B 16.247
v42  2449087.765 B 16.278
v42  2449087.779 B 16.309
v42  2449087.792 B 16.352
v42  2449087.806 B 16.364
v42  2449087.872 B 15.548
v42  2449087.886 B 15.098
v42  2449087.919 B 14.826
v42  2449087.932 B 14.897
v42  2449087.945 B 14.992
v42  2449087.959 B 15.112
v42  2449087.972 B 15.203
v42  2449087.986 B 15.282
v42  2449088.000 B 15.374
v42  2449088.799 B 16.162
v42  2449088.813 B 16.161
v42  2449088.826 B 16.172
v42  2449088.840 B 16.183
v42  2449088.854 B 16.188
v42  2449088.870 B 16.260
v42  2449088.881 B 16.276
v42  2449088.905 B 16.267
v42  2449088.919 B 16.254
v42  2449088.936 B 16.284
v42  2449088.958 B 16.284
v42  2449088.972 B 16.333
v42  2449088.986 B 16.379
v42  2449088.999 B 16.386
v42  2449089.672 B 14.786
v42  2449089.692 B 14.845
v42  2449089.711 B 14.976
v42  2449089.730 B 15.104
v42  2449089.750 B 15.229
v42  2449089.769 B 15.323
v42  2449089.804 B 15.634
v42  2449089.833 B 15.734
v42  2449089.862 B 15.815
v42  2449089.950 B 16.142
v42  2449089.969 B 16.184
v42  2449089.988 B 16.179
v42  2449090.006 B 16.175
v42  2449090.661 B 16.323
v42  2449090.707 B 16.255
v42  2449090.724 B 16.276
v42  2449090.739 B 16.340
v42  2449090.769 B 16.409
v42  2449090.791 B 16.317
v42  2449090.809 B 16.088
v42  2449090.825 B 15.491
v42  2449090.842 B 14.977
v42  2449090.879 B 14.957
v42  2449090.895 B 15.084
v42  2449091.657 B 15.990
v42  2449091.671 B 16.056
v42  2449091.685 B 16.092
v42  2449091.699 B 16.126
v42  2449091.713 B 16.182
v42  2449091.727 B 16.198
v42  2449091.760 B 16.201
v42  2449091.787 B 16.255
v42  2449091.815 B 16.343
v42  2449091.835 B 16.378
v42  2449091.849 B 16.371
v42  2449091.862 B 16.349
v42  2449091.884 B 16.320
v42  2449091.906 B 16.367
v42  2449091.920 B 16.397
v42  2449091.934 B 16.421
v42  2449091.947 B 16.452
v42  2449091.961 B 16.460
v42  2449091.976 B 16.342
v42  2449091.990 B 16.088
v42  2450622.777 B 15.021
v42  2450622.791 B 15.095
v42  2450622.805 B 15.215
v42  2450622.818 B 15.295
v43  2448755.668 B 16.393
v43  2448755.683 B 16.421
v43  2448755.698 B 16.427
v43  2448755.714 B 16.368
v43  2448755.751 B 15.476
v43  2448755.765 B 15.235
v43  2448755.794 B 15.306
v43  2448755.808 B 15.406
v43  2448755.844 B 15.613
v43  2448755.858 B 15.655
v43  2448755.886 B 15.791
v43  2448755.900 B 15.812
v43  2448755.913 B 15.944
v43  2448755.927 B 16.044
v43  2448755.942 B 16.110
v43  2448756.662 B 16.424
v43  2448756.676 B 16.405
v43  2448756.708 B 16.388
v43  2448756.722 B 16.405
v43  2448756.753 B 16.393
v43  2448756.767 B 16.425
v43  2448756.781 B 16.362
v43  2448756.795 B 16.356
v43  2448756.810 B 16.169
v43  2448756.825 B 15.720
v43  2448756.840 B 15.415
v43  2448756.853 B 15.237
v43  2448756.867 B 15.318
v43  2448756.881 B 15.439
v43  2448756.895 B 15.430
v43  2448756.910 B 15.520
v43  2448756.925 B 15.757
v43  2448756.939 B 15.708
v43  2448757.639 B 16.285
v43  2448757.654 B 16.318
v43  2448757.763 B 16.413
v43  2448757.777 B 16.417
v43  2448757.830 B 16.329
v43  2448757.872 B 16.393
v43  2448757.886 B 16.281
v43  2448757.900 B 15.970
v43  2448757.914 B 15.534
v43  2448757.939 B 15.288
v43  2448757.942 B 15.237
v43  2448758.663 B 16.118
v43  2448758.678 B 16.173
v43  2448758.705 B 16.213
v43  2448758.719 B 16.237
v43  2448758.755 B 16.330
v43  2448758.780 B 16.379
v43  2448758.799 B 16.237
v43  2448758.830 B 16.395
v43  2448758.848 B 16.370
v43  2448758.878 B 16.417
v43  2448758.898 B 16.380
v43  2448758.918 B 16.389
v43  2448758.938 B 16.442
v43  2448759.759 B 16.158
v43  2448759.789 B 16.220
v43  2448759.803 B 16.247
v43  2448759.817 B 16.284
v43  2448759.836 B 16.317
v43  2448759.850 B 16.379
v43  2448759.865 B 16.366
v43  2448759.878 B 16.377
v43  2448759.892 B 16.400
v43  2448759.907 B 16.393
v43  2448759.921 B 16.388
v43  2448759.935 B 16.340
v43  2448760.662 B 15.301
v43  2448760.686 B 15.454
v43  2448760.709 B 15.527
v43  2448760.723 B 15.594
v43  2448760.737 B 15.687
v43  2448760.752 B 15.772
v43  2448760.766 B 15.811
v43  2448760.780 B 15.899
v43  2448760.799 B 16.086
v43  2448760.824 B 16.105
v43  2448760.839 B 16.161
v43  2448760.858 B 16.179
v43  2448760.872 B 16.211
v43  2448760.900 B 16.300
v43  2449085.867 B 16.400
v43  2449085.880 B 16.375
v43  2449085.894 B 16.401
v43  2449085.908 B 16.394
v43  2449085.923 B 16.441
v43  2449085.938 B 16.467
v43  2449085.952 B 16.426
v43  2449086.663 B 15.788
v43  2449086.677 B 15.863
v43  2449086.691 B 15.968
v43  2449086.712 B 16.047
v43  2449086.728 B 16.091
v43  2449086.744 B 16.143
v43  2449086.789 B 16.244
v43  2449086.805 B 16.283
v43  2449086.822 B 16.374
v43  2449086.836 B 16.414
v43  2449086.850 B 16.437
v43  2449086.864 B 16.425
v43  2449086.878 B 16.430
v43  2449086.942 B 16.406
v43  2449086.956 B 16.387
v43  2449086.991 B 16.427
v43  2449087.005 B 16.451
v43  2449087.668 B 15.248
v43  2449087.709 B 15.587
v43  2449087.724 B 15.665
v43  2449087.737 B 15.758
v43  2449087.751 B 15.836
v43  2449087.765 B 15.906
v43  2449087.779 B 15.932
v43  2449087.792 B 15.994
v43  2449087.806 B 16.058
v43  2449087.872 B 16.245
v43  2449087.886 B 16.312
v43  2449087.919 B 16.402
v43  2449087.932 B 16.406
v43  2449087.945 B 16.424
v43  2449087.959 B 16.454
v43  2449087.972 B 16.445
v43  2449087.986 B 16.397
v43  2449088.000 B 16.401
v43  2449088.799 B 15.649
v43  2449088.813 B 15.710
v43  2449088.826 B 15.756
v43  2449088.840 B 15.838
v43  2449088.854 B 15.892
v43  2449088.870 B 15.934
v43  2449088.881 B 16.002
v43  2449088.905 B 16.144
v43  2449088.919 B 16.141
v43  2449088.936 B 16.204
v43  2449088.958 B 16.294
v43  2449088.972 B 16.334
v43  2449088.986 B 16.380
v43  2449088.999 B 16.398
v43  2449089.672 B 16.374
v43  2449089.692 B 16.376
v43  2449089.711 B 16.404
v43  2449089.730 B 16.371
v43  2449089.750 B 16.103
v43  2449089.769 B 15.319
v43  2449089.804 B 15.050
v43  2449089.833 B 15.292
v43  2449089.862 B 15.534
v43  2449089.950 B 15.967
v43  2449089.969 B 16.074
v43  2449089.988 B 16.133
v43  2449090.006 B 16.163
v43  2449090.661 B 16.460
v43  2449090.707 B 16.436
v43  2449090.724 B 16.393
v43  2449090.739 B 16.387
v43  2449090.769 B 16.360
v43  2449090.791 B 16.411
v43  2449090.809 B 16.421
v43  2449090.825 B 16.268
v43  2449090.842 B 15.878
v43  2449090.879 B 15.079
v43  2449090.895 B 15.210
v43  2449091.657 B 16.328
v43  2449091.671 B 16.394
v43  2449091.685 B 16.414
v43  2449091.699 B 16.441
v43  2449091.713 B 16.444
v43  2449091.727 B 16.442
v43  2449091.760 B 16.428
v43  2449091.787 B 16.463
v43  2449091.815 B 16.507
v43  2449091.835 B 16.459
v43  2449091.849 B 16.472
v43  2449091.862 B 16.483
v43  2449091.884 B 16.577
v43  2449091.906 B 16.342
v43  2449091.920 B 15.970
v43  2449091.934 B 15.333
v43  2449091.947 B 15.088
v43  2449091.961 B 15.090
v43  2449091.976 B 15.191
v43  2449091.990 B 15.303
v43  2450622.777 B 15.603
v43  2450622.791 B 15.662
v43  2450622.805 B 15.773
v43  2450622.818 B 15.846
v44  2448755.668 B 16.220
v44  2448755.683 B 16.221
v44  2448755.698 B 16.206
v44  2448755.714 B 16.186
v44  2448755.751 B 16.161
v44  2448755.765 B 16.059
v44  2448755.794 B 15.943
v44  2448755.808 B 15.854
v44  2448755.844 B 15.607
v44  2448755.858 B 15.478
v44  2448755.886 B 15.377
v44  2448755.900 B 15.399
v44  2448755.913 B 15.425
v44  2448755.927 B 15.472
v44  2448755.942 B 15.532
v44  2448756.662 B 16.189
v44  2448756.676 B 16.200
v44  2448756.708 B 16.181
v44  2448756.722 B 16.192
v44  2448756.753 B 16.144
v44  2448756.767 B 16.112
v44  2448756.781 B 16.071
v44  2448756.795 B 16.012
v44  2448756.810 B 15.941
v44  2448756.825 B 15.847
v44  2448756.840 B 15.751
v44  2448756.853 B 15.671
v44  2448756.867 B 15.611
v44  2448756.881 B 15.564
v44  2448756.895 B 15.536
v44  2448756.910 B 15.531
v44  2448756.925 B 15.567
v44  2448756.939 B 15.600
v44  2448757.639 B 16.273
v44  2448757.654 B 16.279
v44  2448757.763 B 16.082
v44  2448757.777 B 16.046
v44  2448757.830 B 15.794
v44  2448757.872 B 15.617
v44  2448757.886 B 15.556
v44  2448757.900 B 15.567
v44  2448757.914 B 15.570
v44  2448757.939 B 15.592
v44  2448757.942 B 15.628
v44  2448758.663 B 16.254
v44  2448758.678 B 16.256
v44  2448758.705 B 16.250
v44  2448758.719 B 16.235
v44  2448758.755 B 16.176
v44  2448758.780 B 16.078
v44  2448758.799 B 15.984
v44  2448758.830 B 15.730
v44  2448758.848 B 15.600
v44  2448758.878 B 15.470
v44  2448758.898 B 15.434
v44  2448758.918 B 15.437
v44  2448758.938 B 15.485
v44  2448759.759 B 16.189
v44  2448759.789 B 16.149
v44  2448759.803 B 16.095
v44  2448759.817 B 16.046
v44  2448759.836 B 15.919
v44  2448759.850 B 15.825
v44  2448759.865 B 15.718
v44  2448759.878 B 15.657
v44  2448759.892 B 15.584
v44  2448759.907 B 15.507
v44  2448759.921 B 15.442
v44  2448759.935 B 15.380
v44  2448760.662 B 16.228
v44  2448760.686 B 16.189
v44  2448760.709 B 16.230
v44  2448760.723 B 16.154
v44  2448760.737 B 16.173
v44  2448760.752 B 16.169
v44  2448760.766 B 16.193
v44  2448760.780 B 16.149
v44  2448760.799 B 16.101
v44  2448760.824 B 16.057
v44  2448760.839 B 16.024
v44  2448760.858 B 15.921
v44  2448760.872 B 15.857
v44  2448760.900 B 15.731
v44  2449085.867 B 16.045
v44  2449085.880 B 16.044
v44  2449085.894 B 16.022
v44  2449085.908 B 15.948
v44  2449085.923 B 15.941
v44  2449085.938 B 15.921
v44  2449085.952 B 15.903
v44  2449086.663 B 16.084
v44  2449086.677 B 16.055
v44  2449086.691 B 16.086
v44  2449086.712 B 16.115
v44  2449086.728 B 16.131
v44  2449086.744 B 16.133
v44  2449086.789 B 16.130
v44  2449086.805 B 16.131
v44  2449086.822 B 16.143
v44  2449086.836 B 16.136
v44  2449086.850 B 16.080
v44  2449086.864 B 16.041
v44  2449086.878 B 15.970
v44  2449086.942 B 15.526
v44  2449086.956 B 15.574
v44  2449086.991 B 15.756
v44  2449087.005 B 15.820
v44  2449087.668 B 15.872
v44  2449087.709 B 15.976
v44  2449087.724 B 16.011
v44  2449087.737 B 16.036
v44  2449087.751 B 16.056
v44  2449087.765 B 16.078
v44  2449087.779 B 16.088
v44  2449087.792 B 16.088
v44  2449087.806 B 16.098
v44  2449087.872 B 16.125
v44  2449087.886 B 16.110
v44  2449087.919 B 15.995
v44  2449087.932 B 15.874
v44  2449087.945 B 15.800
v44  2449087.959 B 15.657
v44  2449087.972 B 15.590
v44  2449087.986 B 15.559
v44  2449088.000 B 15.588
v44  2449088.799 B 16.075
v44  2449088.813 B 16.067
v44  2449088.826 B 16.070
v44  2449088.840 B 16.109
v44  2449088.854 B 16.124
v44  2449088.870 B 16.134
v44  2449088.881 B 16.141
v44  2449088.905 B 16.138
v44  2449088.919 B 16.074
v44  2449088.936 B 16.060
v44  2449088.958 B 15.999
v44  2449088.972 B 15.972
v44  2449088.986 B 15.924
v44  2449088.999 B 15.859
v44  2449089.672 B 15.924
v44  2449089.692 B 15.944
v44  2449089.711 B 15.952
v44  2449089.730 B 15.982
v44  2449089.750 B 15.995
v44  2449089.769 B 15.996
v44  2449089.804 B 16.018
v44  2449089.833 B 16.045
v44  2449089.862 B 16.058
v44  2449089.950 B 15.931
v44  2449089.969 B 15.932
v44  2449089.988 B 15.959
v44  2449090.006 B 15.930
v44  2449090.661 B 15.832
v44  2449090.707 B 15.925
v44  2449090.724 B 15.929
v44  2449090.739 B 15.968
v44  2449090.769 B 16.031
v44  2449090.791 B 16.082
v44  2449090.809 B 16.089
v44  2449090.825 B 16.098
v44  2449090.842 B 16.116
v44  2449090.879 B 16.114
v44  2449090.895 B 16.128
v44  2449091.657 B 15.731
v44  2449091.671 B 15.737
v44  2449091.685 B 15.751
v44  2449091.699 B 15.774
v44  2449091.713 B 15.801
v44  2449091.727 B 15.843
v44  2449091.760 B 15.926
v44  2449091.787 B 16.017
